idx,単語,target
47388,主語,3
47389,述語,3
47390,和倉,3
47391,加賀屋,3
47392,湯河原,3
47393,海石榴,3
47394,つばき,3
47395,敬老,3
47396,宏幸,3
47397,はだし,3
47398,留め具,3
47399,貴代子,3
47400,ダイソー,3
47401,酒しずく,3
47402,みか,3
47403,PB,3
47404,ビデオテープ,4
47405,えくぼ,3
47406,入職,3
47407,復職,3
47408,ローテ,3
47409,折り込み,3
47410,ジュンイチ,3
47411,マンドリン,3
47412,ジョソコ,3
47413,勝典,3
47414,義男,4
47415,邦夫,3
47416,まこ,3
47417,急病,3
47418,作出,3
47419,Romance,3
47420,ラドヤード,3
47421,キプリング,3
47422,フラワーズ,3
47423,再販,3
47424,サントリーブルーローズ,3
47425,ファット,3
47426,ニア・ヴァルダロス,3
47427,ヴェルダ,3
47428,コーベット,3
47429,Films,3
47430,Distributed,3
47431,由衣,3
47432,女流,3
47433,音頭,3
47434,September,3
47435,冷暖房,3
47436,ごろ寝,3
47437,吉祥,3
47438,天女,3
47439,千佳,3
47440,腹違い,3
47441,暗闘,3
47442,蝉時雨,3
47443,4422369,3
47444,3825231,3
47445,2895549,3
47446,デヴィット,3
47447,М,3
47448,大概,3
47449,生きざま,3
47450,痴話,3
47451,補填,3
47452,たくらみ,3
47453,わるだくみ,3
47454,外堀,3
47455,酎ハイ,3
47456,ノドごし,3
47457,ミユ,3
47458,輪切り,3
47459,アボガド,3
47460,瓶詰め,3
47461,山芋,3
47462,冷や奴,3
47463,茗荷,3
47464,下ごしらえ,3
47465,cookpad,3
47466,女系,3
47467,物知り,3
47468,義兄,3
47469,ブラコン,3
47470,妻帯,3
47471,1772,3
47472,顰蹙,3
47473,背徳,3
47474,ニュヨーク・タイムズ,3
47475,南下,3
47476,イズニッックタイル,3
47477,ラズリ,3
47478,ビザンティン,3
47479,イズニックタイル,3
47480,Sunset,3
47481,アラチャトゥ,3
47482,チェシュメ,3
47483,いらい,3
47484,シリンジェ,3
47485,ボドラ,3
47486,南端,3
47487,避寒,3
47488,ナイトクラブ,3
47489,Casa,3
47490,Arte,3
47491,上り坂,3
47492,地続き,3
47493,かぐや姫,3
47494,別れ道,3
47495,オノ,3
47496,肩出し,3
47497,克典,3
47498,クチコミモテ,3
47499,高根,3
47500,抜け駆け,3
47501,DeCo,3
47502,オロックリン,3
47503,つけどころ,3
47504,ワトキンス,3
47505,ＤＫ,3
47506,高年,3
47507,51666270,3
47508,喪,3
47509,3003397,3
47510,誘因,3
47511,Hahako,3
47512,ハハコ,3
47513,難役,3
47514,随筆,3
47515,寅彦,3
47516,女遊び,3
47517,ケイスケ,3
47518,ブサイク,3
47519,マリブ,3
47520,ファッッション・チェック,3
47521,nation,3
47522,KELLY,3
47523,hitomi,3
47524,door,3
47525,従者,3
47526,SweetTV,3
47527,しるし,3
47528,餅つき,3
47529,気弱,3
47530,beans,3
47531,factory,3
47532,gallery,3
47533,KONNODUO,3
47534,konnoduo,3
47535,todorokilabel,3
47536,コーナ,3
47537,貼付け,3
47538,nissankyo,3
47539,dekyo,3
47540,幹夫,3
47541,依願,3
47542,かがみ,3
47543,リムーブ,4
47544,擬態,3
47545,カワイコ,3
47546,欝,3
47547,モテツイート,3
47548,時節,3
47549,paylessimages,3
47550,祐一朗,3
47551,よろい,3
47552,アバンチュール,3
47553,婆心,3
47554,障子,3
47555,立ち仕事,3
47556,足指,3
47557,平積み,3
47558,利香,3
47559,シロー,3
47560,モミアゲ,3
47561,あぶ,3
47562,オープントゥ,3
47563,誉め言葉,3
47564,Gow,4
47565,ネタ帳,3
47566,ウエイター,3
47567,血中,3
47568,RULES,3
47569,祭日,3
47570,ズ,3
47571,ラタトゥイユ,3
47572,湯むき,3
47573,シャベル,3
47574,土づくり,3
47575,雌花,3
47576,雄花,3
47577,日なた,3
47578,SDRW,3
47579,asus,3
47580,ux,3
47581,dvddrive,3
47582,RY,3
47583,噛み合わせ,3
47584,咀嚼,3
47585,ウン十,3
47586,TPM,3
47587,18382,3
47588,QJ,3
47589,SDSDQU,3
47590,ポス,3
47591,mediabank,3
47592,heteml,3
47593,fox,3
47594,噴火,3
47595,旧暦,3
47596,至,3
47597,夏至,3
47598,秋分,3
47599,冬至,3
47600,満ち欠け,3
47601,FLEXR,3
47602,11201,3
47603,11190,3
47604,357,3
47605,10400,3
47606,15600,3
47607,20800,3
47608,MFI,3
47609,マルイメン,3
47610,サスペリア,3
47611,メルヘン,3
47612,フェノミナ,3
47613,正視,3
47614,HEM,3
47615,7250,3
47616,仕上げ磨き,3
47617,奥歯,4
47618,磨き残し,3
47619,PLus,3
47620,黒船,3
47621,過重,3
47622,載,3
47623,苗木,3
47624,もちきり,3
47625,フューシャ,3
47626,コンニャク,3
47627,5530,3
47628,4970,3
47629,4480,3
47630,76,4
47631,オールナイトニッポンゴールド,3
47632,アップテン・ドット・ジェイピー,3
47633,憲彦,3
47634,明弘,3
47635,電装,3
47636,貸出し,3
47637,正之,3
47638,遊泳,3
47639,パルセーター,3
47640,ドルフィンパル,3
47641,ワンダフル,3
47642,XV,3
47643,断熱,3
47644,ガラスマユーザー,3
47645,グロスマユーザー,3
47646,グロスマ・ガラスマ,3
47647,ｒTYPE,3
47648,自車,3
47649,底下げ,3
47650,目くじら,3
47651,まぐまぐ,3
47652,uPhyca,3
47653,Libraroid,3
47654,BooXpress,3
47655,ブロク,3
47656,雑記,3
47657,Tips,3
47658,Layout,3
47659,ＳＴ,3
47660,ＥＥＺ,3
47661,PORTABLE,3
47662,NSP,3
47663,バイオレット,3
47664,リミックス,3
47665,HEADPHONES,3
47666,ブルーレイディスクプレーヤー,3
47667,140,2
47668,ローカリティ,3
47669,さまたげ,3
47670,具合い,3
47671,iAdapt,3
47672,エアロバキュ,3
47673,劣勢,3
47674,温風,3
47675,ブライトネス,3
47676,ファミリンク,3
47677,539,3
47678,866,4
47679,マツモト,3
47680,ＨＭＶ,3
47681,1200,2
47682,ヤフオク,3
47683,バランスド・アーマーチュアドライバーユニット,3
47684,ノイズキャンセリングタイプ,3
47685,アーマチュア,3
47686,めど,3
47687,EXPEED,3
47688,AST,3
47689,MSC,3
47690,Still,3
47691,作物,3
47692,7777,3
47693,てれ,3
47694,ＰＦ,3
47695,ツーキニスト,3
47696,LUXA,3
47697,Luxa,3
47698,時の間,3
47699,オイルヒーターゴンデジタル,3
47700,ねつ,3
47701,ＥＣＯ,3
47702,ＣＯ,3
47703,ＣＯＯＬ,3
47704,エチレン,3
47705,高湿,3
47706,形名,3
47707,分電,3
47708,kwh,3
47709,ESK,3
47710,1277,3
47711,ｉＣｌｏｕｄ,3
47712,199,3
47713,499,4
47714,eBook,3
47715,スマホニーズ,3
47716,スマホシフト,3
47717,風前,3
47718,灯火,3
47719,mora,3
47720,溶解,3
47721,HIY,3
47722,書面,3
47723,胸椎,3
47724,2001,3
47725,過半,3
47726,Ｂｌｕ,3
47727,ｒａｙ,3
47728,Ｂlu,3
47729,ＴＢ,3
47730,リセラー,3
47731,452,3
47732,989,3
47733,スートフォン,3
47734,キャニスター,3
47735,内食,3
47736,MicrosoftROffice,3
47737,ラスター,3
47738,ＦＵＪＩＴＳＵ,3
47739,TAD,3
47740,MK,3
47741,選,3
47742,JAZZ,3
47743,Aple,3
47744,ダビンチ,3
47745,プリズン,3
47746,レジューム,3
47747,横書き,3
47748,ヤーゲージモード,3
47749,芝目,3
47750,ゼンリンデータコム,3
47751,ゴル,3
47752,HONMA,3
47753,比べ,3
47754,トリニティ,3
47755,三位,3
47756,ティーチング,3
47757,用品,3
47758,ANSER,3
47759,アニカ,3
47760,ソレンスタム,3
47761,ix,3
47762,欠品,3
47763,TRI,3
47764,寡占,3
47765,盤石,3
47766,IMO,3
47767,ジエ,3
47768,ベリテンライブ,3
47769,THERE,3
47770,TURNING,3
47771,LIGHT,3
47772,SALONKITTY,3
47773,QUATTRO,3
47774,磔磔,3
47775,BOTTOM,3
47776,LOTS,3
47777,DARWIN,3
47778,HATCH,3
47779,CRAZYMAMA,3
47780,KINGDOM,3
47781,COAST,3
47782,tkyujineigyo,3
47783,tkyujinkikaku,3
47784,tkyujincreative,3
47785,tkyujinhard,3
47786,tkyujinconsul,3
47787,Twing,3
47788,twitopic,3
47789,Pulse,3
47790,FastReader,3
47791,バイブレーター,3
47792,GoodNews,3
47793,職組,3
47794,仕入れ先,3
47795,車庫,3
47796,レンチ,3
47797,スパナ,3
47798,TOOL,3
47799,STORAGE,3
47800,荷重,3
47801,恒久,3
47802,スナップ・オンツールズ,3
47803,平戸,3
47804,潤平,3
47805,後ろ足,3
47806,隆文,3
47807,見識,3
47808,ちりぢり,3
47809,紅葉狩り,3
47810,クリエイテ,3
47811,ィブ,3
47812,18,4
47813,ぬか,3
47814,クギ,3
47815,腕押し,3
47816,SLE,3
47817,寛之,3
47818,ザイナー,3
47819,ート,3
47820,働き口,3
47821,26,1
47822,栄転,3
47823,バテ,3
47824,誘発,3
47825,鼻づまり,4
47826,織機,3
47827,8750,3
47828,ルイジ,3
47829,フランネル,3
47830,着映え,3
47831,色糸,3
47832,ウーステッド,3
47833,ゼニア,3
47834,発露,3
47835,6250,3
47836,ナロー,3
47837,AMF,3
47838,VENEX,3
47839,コロイド,3
47840,PHT,3
47841,クロモグラニン,3
47842,ケータイフリーマーケットサイト,3
47843,トビラ,3
47844,フリマ,3
47845,名著,3
47846,先覚,3
47847,生まれ変わり,3
47848,キーエンス,3
47849,竹やり,3
47850,出っ歯,3
47851,ケンメリ,3
47852,興平,3
47853,テンコ,3
47854,盛,3
47855,白亜,3
47856,だんす,3
47857,モルフィン,3
47858,インスパイアー,3
47859,探し物,3
47860,プラハ,3
47861,定位,3
47862,薄板,3
47863,ボビン,3
47864,底板,3
47865,扇状,3
47866,Ent,3
47867,マスキュリン,3
47868,ETO,3
47869,先鋭,3
47870,KHAKI,3
47871,BeLOWZERO,3
47872,2826,3
47873,ヘリウムエスケープバルブ,3
47874,78585333,3
47875,Chrono,3
47876,32606185,3
47877,LANTERN,3
47878,エンスー,3
47879,松任谷,3
47880,正隆,3
47881,久野,3
47882,サンタマリア,3
47883,ダイアナ・エクストラバガンザ,3
47884,ネエ,3
47885,益,3
47886,スカルノ,3
47887,帝廟,3
47888,関羽,3
47889,サンチェンパオ,3
47890,窓枠,3
47891,停泊,3
47892,Presence,3
47893,トビアス,3
47894,レーベ,3
47895,ルガー,3
47896,シガリット・ランダウ,3
47897,下車,3
47898,PJSC,3
47899,Quadrilatero,3
47900,della,3
47901,Moda,3
47902,マンゾーニ,3
47903,アルマ,3
47904,延,3
47905,armanihotels,3
47906,まと,3
47907,ランドスケープ,3
47908,栄喜,3
47909,Earthscape,3
47910,植栽,3
47911,雲竜,3
47912,うんりゅう,3
47913,趣き,3
47914,畑中,3
47915,漆喰,3
47916,イイダ,3
47917,iidakasaten,3
47918,1597,3
47919,Wonderwall,3
47920,rabbit,3
47921,fashion,3
47922,レジメンタル,3
47923,ラグラン,3
47924,ヌメ革,3
47925,混紡,3
47926,さわり,3
47927,カーゴ,3
47928,チェスター,3
47929,バロック,3
47930,TIFFANY,3
47931,バロメータ,3
47932,衆目,3
47933,編纂,3
47934,製本,3
47935,飛鳥,4
47936,Emmy,3
47937,release,3
47938,GLOBO,3
47939,BRAZIL,3
47940,EMMY,3
47941,CURRENT,3
47942,AFFAIRS,3
47943,ヌーボー,3
47944,酒蔵,3
47945,新酒,3
47946,杉玉,3
47947,ルートヴィヒ,3
47948,挙行,3
47949,付き物,3
47950,219,3
47951,443,3
47952,照り焼き,3
47953,459,3
47954,オクトーバフェスト,3
47955,日独,3
47956,秋風,3
47957,名峰,3
47958,鳥海,3
47959,ふもと,3
47960,建屋,3
47961,製販,3
47962,公差,3
47963,つぶれ,3
47964,接合,3
47965,SAKATA,3
47966,プロダクツ,3
47967,元手,3
47968,腕試し,3
47969,スニード,3
47970,ビリアード,3
47971,直角,3
47972,近似,3
47973,パットラボスタジオ,3
47974,ブロッケン,3
47975,任地,3
47976,服務,3
47977,リッド,3
47978,ニコラス・スパークス,3
47979,ダコタ・ゴヨ,3
47980,ケントン,3
47981,敗残,3
47982,プロモーター,3
47983,白銀,3
47984,おきて,3
47985,人界,3
47986,Fight,3
47987,数子,3
47988,DJgirl,3
47989,汗水,3
47990,GIROPPON,3
47991,プー太郎,3
47992,窮鼠,3
47993,threedays,3
47994,gaga,3
47995,1873,3
47996,腕輪,3
47997,COWBOY,3
47998,ALIENS,3
47999,ジョン・ファブロー,3
48000,腕環,3
48001,史実,3
48002,ロビンス,3
48003,ショーシャンク,3
48004,腐敗,3
48005,良作,3
48006,旅路,3
48007,ワイルダー,3
48008,ベッケル,3
48009,パピヨン,3
48010,アルカトラズ,3
48011,ケラー,3
48012,オオハタ,3
48013,桝田,3
48014,徳寿,3
48015,取り合わせ,3
48016,気密,3
48017,固ゆで,3
48018,ファッションド・グラス,3
48019,アンゴスチュラ,3
48020,ビターズ,3
48021,EXTREMELY,3
48022,LOUD,3
48023,INCREDIBLY,3
48024,ジェパディ,3
48025,コールドウェル,3
48026,ペレ,3
48027,メンゲス,3
48028,グリット,3
48029,ルーデン,3
48030,独白,3
48031,タイポグラフィー,3
48032,HORN,3
48033,おが,3
48034,ブサカワ,3
48035,ピロ,3
48036,ウズ,3
48037,振り替え,3
48038,暗がり,3
48039,奇怪,4
48040,オーシャンズ,3
48041,レッドカーペッド,3
48042,庵野,3
48043,秀明,3
48044,おと,3
48045,月足らず,3
48046,ルロイ,3
48047,演目,3
48048,寵愛,3
48049,トウ,3
48050,ライオネル,3
48051,ウィグラム,3
48052,レイサー,3
48053,ホーネット,3
48054,総立ち,3
48055,Easy,3
48056,1120,3
48057,インッポッシブル・ミッション・フォース,3
48058,ムンバイ,3
48059,レミー,3
48060,ピカハゲ,3
48061,おぼっ,3
48062,ちゃま,3
48063,すじ,3
48064,邪,3
48065,右打ち,3
48066,absolutely,3
48067,ヴォン・ジョヴィ,3
48068,BON,3
48069,JOVI,3
48070,肥後,3
48071,ジモン,3
48072,バンジー,3
48073,弱気,3
48074,白煙,3
48075,156085,3
48076,BIONIC,3
48077,CHERRY,3
48078,CONTRADICTION,3
48079,貫録,3
48080,田崎,3
48081,竜太,3
48082,マッハ,3
48083,祐基,3
48084,不二雄,3
48085,ベートーベン,3
48086,由縁,3
48087,ダダダダーン,3
48088,屈服,3
48089,SZ,3
48090,FLIP,3
48091,Mino,3
48092,Timex,3
48093,Ironman,3
48094,Freeloader,3
48095,PICO,3
48096,Skull,3
48097,Candy,3
48098,TITAN,3
48099,イヤホーン,3
48100,Maglite,3
48101,Intempo,3
48102,トランシルバニア,3
48103,ヴラド,3
48104,ツェペシュ,3
48105,防壁,3
48106,雑種,3
48107,クアラ・ルンプール,3
48108,GSC,3
48109,虚々,3
48110,実々,3
48111,ペナン,3
48112,アレー,3
48113,スラマップタン,3
48114,テレマカシー,3
48115,紙吹雪,3
48116,JUON,3
48117,武尊,3
48118,シネコン,3
48119,実体,3
48120,後妻,3
48121,失語,3
48122,イェルチン,3
48123,プラッセ,3
48124,医大,3
48125,芝山,3
48126,匡史,3
48127,そらまめ,3
48128,深作,3
48129,スレン,3
48130,ポト,3
48131,ブティ,3
48132,黄川田,3
48133,畑作り,3
48134,ホームステイ,3
48135,再訪,3
48136,ロボトミー,3
48137,雷鳴,3
48138,稲光,3
48139,昨晩,3
48140,フォンセカ,3
48141,メイミー,3
48142,ガマ,3
48143,ハシャギ,3
48144,聖域,3
48145,人魚,3
48146,クリアー,3
48147,群集,3
48148,全巻,3
48149,大剣,3
48150,めぐりあわせ,3
48151,議長,3
48152,433,3
48153,星条,3
48154,ジョンマン,3
48155,光州,3
48156,ジフン,3
48157,ジェギュン,3
48158,クリスプ,3
48159,シェイダー,3
48160,ホヤ,3
48161,なまこ,3
48162,じゃくし,3
48163,マザリン,3
48164,アドラー,4
48165,ゼメキス,3
48166,ＯＭ,3
48167,ハイジャック,3
48168,ノーティス,3
48169,Sexiest,3
48170,Rising,3
48171,アズナブル,3
48172,秀一,3
48173,自薦,3
48174,他薦,3
48175,クリエ,3
48176,スティン,3
48177,ケイリー,3
48178,ミー・イフ・ユー・キャン,3
48179,アバグネル・,3
48180,Jeff,3
48181,ボガード,3
48182,テーパード,3
48183,やくわり,3
48184,夕ご飯,3
48185,アンクル,3
48186,公達,3
48187,思索,3
48188,なす,3
48189,ブレイディ,3
48190,Saved,3
48191,ティーンエージャー,3
48192,マローン,3
48193,機知,3
48194,モイスチャライザー,3
48195,トーリン・オーケンシールド,3
48196,アーミテージ,3
48197,マクタビッシュ,3
48198,キルシャー,3
48199,イライジャ,3
48200,モジー,3
48201,撃ち合い,3
48202,局間,3
48203,サインフェルド,3
48204,塀,3
48205,ペニントン,3
48206,ワイト,3
48207,数独,3
48208,由栄,3
48209,腐食,3
48210,フーバー,4
48211,1924,3
48212,クーリッジ,3
48213,畏怖,3
48214,長,3
48215,アーミー,3
48216,Justified,3
48217,ガーデンズ,3
48218,ダスティン,3
48219,ローレンツ,3
48220,ハギンズ,3
48221,吐息,3
48222,コンスタン,3
48223,answer,3
48224,歌劇,3
48225,姿かたち,3
48226,レコメンド,3
48227,申しわけ,3
48228,MirriAd,3
48229,ハマケン,3
48230,甘え声,3
48231,桃野,3
48232,レコ発,3
48233,447,3
48234,軍需,3
48235,一介,3
48236,常人,3
48237,親代わり,3
48238,破片,3
48239,慰問,3
48240,キャプテ,3
48241,ン,3
48242,毒薬,3
48243,笑気,3
48244,ヒドラ,3
48245,血清,3
48246,ガントレット,3
48247,リパルサーレイ,3
48248,変幻,3
48249,ジ・アベンジャーズ,3
48250,叫,3
48251,デスティネーション,3
48252,直立,3
48253,から,3
48254,SHOTA,3
48255,FUMI,3
48256,LOVERS,3
48257,バグダッド,3
48258,秋刀魚,3
48259,ナイツ,3
48260,イントゥ・ザ・ワイルド,3
48261,ドルチェ,3
48262,ひかる,3
48263,口車,3
48264,エスポワール,3
48265,亡者,3
48266,利根川,3
48267,利根,3
48268,挙げ句,3
48269,予見,3
48270,冴え,3
48271,Wham,3
48272,ワム,3
48273,movies,3
48274,ジソク,3
48275,シンデレラ・ラブストーリー,3
48276,家門,3
48277,KNTV,3
48278,蓮田,3
48279,チェゴヤ,3
48280,デネヒー,3
48281,トリュフォー,3
48282,ゴダール,3
48283,デシーカ,3
48284,フェリーニ,3
48285,アントニオーニ,3
48286,クロサワ,3
48287,宙づり,3
48288,ヴェンデッタ,3
48289,マクティーグ,3
48290,6908108,3
48291,Nymphomaniac,3
48292,Reporter,3
48293,ゲンズブール,3
48294,ヴァネッサ・ハジェンズ,3
48295,Frozen,3
48296,Ground,3
48297,座間,3
48298,シルヴェスター,3
48299,バオハザード,3
48300,レジデンツ,3
48301,権,3
48302,acoustic,3
48303,コービン,3
48304,ウェイツ,3
48305,ポラロイド,3
48306,Half,3
48307,大江,3
48308,NETWORK,3
48309,CONTROL,3
48310,夙川,3
48311,BOYS,3
48312,Fishmans,3
48313,道三,3
48314,Lifetime,3
48315,Respect,3
48316,ACO,3
48317,JUDY,3
48318,MARY,3
48319,SOUL,3
48320,Calmer,3
48321,アディダススポーツミューズ,3
48322,ランニングチームハリアーズコーチ,3
